sample_id,true_genres,pred_genres_image,outcome_image,jaccard_image,tp_image,fp_image,fn_image,pred_genres_text,outcome_text,jaccard_text,tp_text,fp_text,fn_text,pred_genres_multimodal,outcome_multimodal,jaccard_multimodal,tp_multimodal,fp_multimodal,fn_multimodal
1153210_0,Adventure|Casual|RPG|Simulation,Adventure|Casual|Simulation|Strategy,partial,0.6000,3,1,1,Casual|Simulation,partial,0.5000,2,0,2,Casual|Simulation,partial,0.5000,2,0,2
1153210_1,Adventure|Casual|RPG|Simulation,Action|Adventure|Casual|RPG|Simulation,partial,0.8000,4,1,0,Casual|Simulation,partial,0.5000,2,0,2,Casual|Simulation,partial,0.5000,2,0,2
1158390_0,Adventure|RPG,Adventure|Casual|RPG|Strategy,partial,0.5000,2,2,0,Adventure|RPG,exact,1.0000,2,0,0,Adventure|Casual|RPG,partial,0.6667,2,1,0
1158390_1,Adventure|RPG,Adventure|Casual|RPG,partial,0.6667,2,1,0,Adventure|RPG,exact,1.0000,2,0,0,Adventure|Casual|RPG,partial,0.6667,2,1,0
1160820_0,Adventure|Casual,Adventure|Casual|RPG|Strategy,partial,0.5000,2,2,0,Adventure|Casual|RPG,partial,0.6667,2,1,0,Adventure|Casual|RPG,partial,0.6667,2,1,0
1160820_1,Adventure|Casual,Adventure|Casual,exact,1.0000,2,0,0,Adventure|Casual|RPG,partial,0.6667,2,1,0,Adventure|Casual|RPG,partial,0.6667,2,1,0
1161300_0,Adventure,Action|Adventure|RPG,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
1161300_1,Adventure,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
1164330_0,Casual|Simulation|Strategy,Action|Adventure|Casual,partial,0.2000,1,2,2,Adventure|Casual|Simulation,partial,0.5000,2,1,1,Action|Adventure|Casual|Simulation,partial,0.4000,2,2,1
1164330_1,Casual|Simulation|Strategy,Action|Adventure|Casual|Strategy,partial,0.4000,2,2,1,Adventure|Casual|Simulation,partial,0.5000,2,1,1,Casual|Simulation|Strategy,exact,1.0000,3,0,0
1166290_0,Adventure|Casual|Simulation|Strategy,Adventure|Casual|RPG|Simulation|Strategy,partial,0.8000,4,1,0,Action|Adventure,partial,0.2000,1,1,3,Adventure|Casual|RPG|Simulation,partial,0.6000,3,1,1
1166290_1,Adventure|Casual|Simulation|Strategy,Adventure|Casual|RPG,partial,0.4000,2,1,2,Action|Adventure,partial,0.2000,1,1,3,Adventure|Casual|RPG|Simulation,partial,0.6000,3,1,1
1167380_0,Action|Adventure,Action|Adventure|Casual|RPG,partial,0.5000,2,2,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0
1167380_1,Action|Adventure,Action|Adventure|RPG,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure,exact,1.0000,2,0,0
1167900_0,Casual|RPG,Adventure|Casual|RPG|Simulation,partial,0.5000,2,2,0,Adventure|Casual|RPG|Simulation,partial,0.5000,2,2,0,Adventure|Casual|RPG|Simulation,partial,0.5000,2,2,0
1167900_1,Casual|RPG,Adventure|Casual|RPG,partial,0.6667,2,1,0,Adventure|Casual|RPG|Simulation,partial,0.5000,2,2,0,Adventure|Casual|RPG|Simulation,partial,0.5000,2,2,0
1172680_0,Strategy,Action|Adventure|Casual|Simulation,wrong,0.0000,0,4,1,Action|Strategy,partial,0.5000,1,1,0,Action|Simulation|Strategy,partial,0.3333,1,2,0
1172680_1,Strategy,Action|Adventure|Casual,wrong,0.0000,0,3,1,Action|Strategy,partial,0.5000,1,1,0,Strategy,exact,1.0000,1,0,0
1174970_0,Adventure,Action|Adventure|Casual|RPG,partial,0.2500,1,3,0,Adventure,exact,1.0000,1,0,0,Adventure|Casual,partial,0.5000,1,1,0
1174970_1,Adventure,Action|Adventure|Casual|RPG|Strategy,partial,0.2000,1,4,0,Adventure,exact,1.0000,1,0,0,Action|Adventure|Casual,partial,0.3333,1,2,0
1178790_0,RPG,Adventure|Casual|Strategy,wrong,0.0000,0,3,1,Action|Adventure,wrong,0.0000,0,2,1,Action|Adventure|Casual,wrong,0.0000,0,3,1
1178790_1,RPG,Action|Adventure|Casual|RPG|Strategy,partial,0.2000,1,4,0,Action|Adventure,wrong,0.0000,0,2,1,Action|Adventure|RPG,partial,0.3333,1,2,0
1181750_0,Adventure|Casual|Simulation|Sports,Action|Adventure|Casual|RPG|Simulation,partial,0.5000,3,2,1,Adventure|Casual,partial,0.5000,2,0,2,Action|Adventure|Casual|Simulation,partial,0.6000,3,1,1
1181750_1,Adventure|Casual|Simulation|Sports,Action|Adventure|RPG,partial,0.1667,1,2,3,Adventure|Casual,partial,0.5000,2,0,2,Adventure|Casual|Simulation,partial,0.7500,3,0,1
1185340_0,Adventure|Casual,Action|Adventure|Casual,partial,0.6667,2,1,0,Adventure|Simulation,partial,0.3333,1,1,1,Adventure|Casual|Simulation,partial,0.6667,2,1,0
1185340_1,Adventure|Casual,Action|Adventure,partial,0.3333,1,1,1,Adventure|Simulation,partial,0.3333,1,1,1,Adventure|Casual|Simulation,partial,0.6667,2,1,0
1190190_0,Action,Action|Adventure|Casual|RPG,partial,0.2500,1,3,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure|Casual,partial,0.3333,1,2,0
1190190_1,Action,Action|Adventure|RPG,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
1193120_0,Action|RPG,Action|Adventure|Casual|RPG|Strategy,partial,0.4000,2,3,0,Action|Casual,partial,0.3333,1,1,1,Action|Casual,partial,0.3333,1,1,1
1193120_1,Action|RPG,Action|Adventure|RPG,partial,0.6667,2,1,0,Action|Casual,partial,0.3333,1,1,1,Action|Casual|Strategy,partial,0.2500,1,2,1
1193590_0,RPG|Strategy,Action|Adventure|Casual|Simulation,wrong,0.0000,0,4,2,Action|Adventure|RPG,partial,0.2500,1,2,1,Action|Adventure|Casual|RPG|Simulation,partial,0.1667,1,4,1
1193590_1,RPG|Strategy,Action|Adventure|Casual,wrong,0.0000,0,3,2,Action|Adventure|RPG,partial,0.2500,1,2,1,Action|Adventure|Casual|RPG|Simulation,partial,0.1667,1,4,1
1196970_0,Action|Adventure,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0
1196970_1,Action|Adventure,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0
1199140_0,Casual,Action|Adventure|Casual|RPG,partial,0.2500,1,3,0,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure|Casual,partial,0.3333,1,2,0
1199140_1,Casual,Action|Adventure,wrong,0.0000,0,2,1,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure|Casual,partial,0.3333,1,2,0
1200_0,Action,Action|Adventure|Simulation,partial,0.3333,1,2,0,Action|Simulation,partial,0.5000,1,1,0,Action|Simulation,partial,0.5000,1,1,0
1200_1,Action,Action|Adventure,partial,0.5000,1,1,0,Action|Simulation,partial,0.5000,1,1,0,Action|Adventure|Simulation,partial,0.3333,1,2,0
1201760_0,Adventure,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Action|Adventure|Casual|RPG,partial,0.2500,1,3,0,Action|Adventure|Casual|RPG,partial,0.2500,1,3,0
1201760_1,Adventure,Action|Adventure|Casual|Simulation|Strategy,partial,0.2000,1,4,0,Action|Adventure|Casual|RPG,partial,0.2500,1,3,0,Action|Adventure|Casual|RPG,partial,0.2500,1,3,0
1203430_0,Action|Adventure,Action|Adventure|Casual|Simulation,partial,0.5000,2,2,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure|Casual,partial,0.6667,2,1,0
1203430_1,Action|Adventure,Action|Adventure|Simulation,partial,0.6667,2,1,0,Action|Adventure,exact,1.0000,2,0,0,Action|Adventure,exact,1.0000,2,0,0
1205640_0,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
1205640_1,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Casual,partial,0.5000,1,1,0,Action|Casual,partial,0.5000,1,1,0
1206410_0,Action|Adventure|RPG,Action|Adventure,partial,0.6667,2,0,1,Action|Adventure|RPG,exact,1.0000,3,0,0,Action|Adventure|RPG,exact,1.0000,3,0,0
1206410_1,Action|Adventure|RPG,Action|Adventure|RPG,exact,1.0000,3,0,0,Action|Adventure|RPG,exact,1.0000,3,0,0,Action|Adventure|RPG,exact,1.0000,3,0,0
1210570_0,Action|Adventure,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Casual,partial,0.3333,1,1,1,Casual,wrong,0.0000,0,1,2
1210570_1,Action|Adventure,Adventure|Casual|Simulation|Strategy,partial,0.2000,1,3,1,Action|Casual,partial,0.3333,1,1,1,Casual,wrong,0.0000,0,1,2
1215660_0,Action|Adventure|Strategy,Action|Adventure|Casual,partial,0.5000,2,1,1,Action|Adventure|Casual,partial,0.5000,2,1,1,Adventure|Casual,partial,0.2500,1,1,2
1215660_1,Action|Adventure|Strategy,Action|Casual|Simulation|Strategy,partial,0.4000,2,2,1,Action|Adventure|Casual,partial,0.5000,2,1,1,Adventure|Casual,partial,0.2500,1,1,2
1220580_0,Adventure|RPG,Adventure|Casual|RPG,partial,0.6667,2,1,0,Action|Adventure|Casual|Strategy,partial,0.2000,1,3,1,Adventure|Casual|RPG,partial,0.6667,2,1,0
1220580_1,Adventure|RPG,Adventure|Casual|RPG,partial,0.6667,2,1,0,Action|Adventure|Casual|Strategy,partial,0.2000,1,3,1,Adventure|Casual|RPG|Strategy,partial,0.5000,2,2,0
1221330_0,Action,Action|Casual,partial,0.5000,1,1,0,Action,exact,1.0000,1,0,0,Action|Casual,partial,0.5000,1,1,0
1221330_1,Action,Casual|Simulation|Strategy,wrong,0.0000,0,3,1,Action,exact,1.0000,1,0,0,Action|Casual,partial,0.5000,1,1,0
1234980_0,Action|Adventure|RPG,Action|Adventure|Casual|RPG,partial,0.7500,3,1,0,Casual|Simulation|Strategy,wrong,0.0000,0,3,3,Action|Adventure|Casual,partial,0.5000,2,1,1
1234980_1,Action|Adventure|RPG,Action|Adventure|Casual,partial,0.5000,2,1,1,Casual|Simulation|Strategy,wrong,0.0000,0,3,3,Casual|Strategy,wrong,0.0000,0,2,3
1237590_0,Action|Casual,Action|Adventure|Casual|Strategy,partial,0.5000,2,2,0,Action|Casual,exact,1.0000,2,0,0,Action|Casual,exact,1.0000,2,0,0
1237590_1,Action|Casual,Action|Adventure,partial,0.3333,1,1,1,Action|Casual,exact,1.0000,2,0,0,Action|Adventure|Casual,partial,0.6667,2,1,0
1241030_0,Action|Sports,Adventure|Casual|Simulation,wrong,0.0000,0,3,2,Action|Casual|Sports,partial,0.6667,2,1,0,Action|Casual|Sports,partial,0.6667,2,1,0
1241030_1,Action|Sports,Action|Adventure|Casual|Simulation,partial,0.2000,1,3,1,Action|Casual|Sports,partial,0.6667,2,1,0,Action|Casual|Sports,partial,0.6667,2,1,0
1241950_0,Strategy,Action|Adventure|Racing|Simulation,wrong,0.0000,0,4,1,Simulation|Strategy,partial,0.5000,1,1,0,Simulation|Strategy,partial,0.5000,1,1,0
1241950_1,Strategy,Action|Adventure|RPG,wrong,0.0000,0,3,1,Simulation|Strategy,partial,0.5000,1,1,0,Strategy,exact,1.0000,1,0,0
1243030_0,Casual,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure|Casual,partial,0.3333,1,2,0
1243030_1,Casual,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Action|Adventure|Casual,partial,0.3333,1,2,0,Action|Adventure|Casual,partial,0.3333,1,2,0
1244460_0,Simulation|Strategy,Casual|Simulation|Strategy,partial,0.6667,2,1,0,Simulation|Strategy,exact,1.0000,2,0,0,Simulation|Strategy,exact,1.0000,2,0,0
1244460_1,Simulation|Strategy,Action|Adventure|Simulation,partial,0.2500,1,2,1,Simulation|Strategy,exact,1.0000,2,0,0,Simulation|Strategy,exact,1.0000,2,0,0
1247030_0,Adventure,Action|Adventure|Casual|Racing|Simulation,partial,0.2000,1,4,0,Adventure|Casual,partial,0.5000,1,1,0,Adventure|Casual,partial,0.5000,1,1,0
1247030_1,Adventure,Action|Adventure|Casual|RPG|Simulation,partial,0.2000,1,4,0,Adventure|Casual,partial,0.5000,1,1,0,Action|Adventure|Casual,partial,0.3333,1,2,0
1250610_0,Action|Sports,Action|Adventure|Casual,partial,0.2500,1,2,1,Casual|Simulation|Sports|Strategy,partial,0.2000,1,3,1,Casual|Simulation|Sports|Strategy,partial,0.2000,1,3,1
1250610_1,Action|Sports,Action|Adventure|Casual,partial,0.2500,1,2,1,Casual|Simulation|Sports|Strategy,partial,0.2000,1,3,1,Casual|Simulation|Sports|Strategy,partial,0.2000,1,3,1
1253010_0,Strategy,Action|Adventure|RPG|Strategy,partial,0.2500,1,3,0,Action|Adventure|RPG|Simulation,wrong,0.0000,0,4,1,Action|Adventure|Casual|RPG,wrong,0.0000,0,4,1
1253010_1,Strategy,Action|Adventure|Casual|RPG|Strategy,partial,0.2000,1,4,0,Action|Adventure|RPG|Simulation,wrong,0.0000,0,4,1,Action|Adventure|Casual|RPG,wrong,0.0000,0,4,1
1253160_0,Simulation,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Casual|Simulation,partial,0.5000,1,1,0,Casual|Simulation,partial,0.5000,1,1,0
1253160_1,Simulation,Action|Adventure|Simulation,partial,0.3333,1,2,0,Casual|Simulation,partial,0.5000,1,1,0,Casual|Simulation,partial,0.5000,1,1,0
1253220_0,Adventure|Casual|Simulation,Action|Adventure,partial,0.2500,1,1,2,Adventure|Simulation,partial,0.6667,2,0,1,Action|Adventure|Casual|Simulation,partial,0.7500,3,1,0
1253220_1,Adventure|Casual|Simulation,Action|Adventure|Casual|Simulation,partial,0.7500,3,1,0,Adventure|Simulation,partial,0.6667,2,0,1,Action|Adventure|Casual|Simulation,partial,0.7500,3,1,0
1257300_0,Casual|Simulation,Casual|Simulation,exact,1.0000,2,0,0,Casual|Simulation,exact,1.0000,2,0,0,Casual|Simulation,exact,1.0000,2,0,0
1257300_1,Casual|Simulation,Casual|Strategy,partial,0.3333,1,1,1,Casual|Simulation,exact,1.0000,2,0,0,Casual|Simulation,exact,1.0000,2,0,0
1268350_0,Casual|Simulation|Strategy,Casual|Simulation|Strategy,exact,1.0000,3,0,0,Adventure|Casual|RPG|Simulation,partial,0.4000,2,2,1,Adventure|Casual|Simulation|Strategy,partial,0.7500,3,1,0
1268350_1,Casual|Simulation|Strategy,Casual|Simulation|Strategy,exact,1.0000,3,0,0,Adventure|Casual|RPG|Simulation,partial,0.4000,2,2,1,Adventure|Casual|RPG|Simulation,partial,0.4000,2,2,1
1275660_0,Action|Adventure|Casual,Action|Adventure|Casual|Simulation,partial,0.7500,3,1,0,Adventure,partial,0.3333,1,0,2,Action|Adventure,partial,0.6667,2,0,1
1275660_1,Action|Adventure|Casual,Action|Adventure|RPG,partial,0.5000,2,1,1,Adventure,partial,0.3333,1,0,2,Action|Adventure,partial,0.6667,2,0,1
1275670_0,Action|Adventure|RPG|Simulation,Action|Casual|Simulation,partial,0.4000,2,1,2,Adventure|Casual,partial,0.2000,1,1,3,Casual|Simulation,partial,0.2000,1,1,3
1275670_1,Action|Adventure|RPG|Simulation,Action|Adventure|Casual|Simulation|Strategy,partial,0.5000,3,2,1,Adventure|Casual,partial,0.2000,1,1,3,Casual|Simulation,partial,0.2000,1,1,3
1283500_0,Adventure|Casual|Simulation|Strategy,Action|Simulation,partial,0.2000,1,1,3,Adventure|Casual,partial,0.5000,2,0,2,Adventure|Casual|Simulation,partial,0.7500,3,0,1
1283500_1,Adventure|Casual|Simulation|Strategy,Action|Adventure|Simulation,partial,0.4000,2,1,2,Adventure|Casual,partial,0.5000,2,0,2,Adventure|Casual|Simulation,partial,0.7500,3,0,1
1283700_0,Action,Action|Adventure|Casual|RPG,partial,0.2500,1,3,0,Action,exact,1.0000,1,0,0,Action|Sports,partial,0.5000,1,1,0
1283700_1,Action,Action|Adventure|Casual,partial,0.3333,1,2,0,Action,exact,1.0000,1,0,0,Action|Sports,partial,0.5000,1,1,0
1287150_0,Action|Casual|Simulation|Sports,Action|Adventure|Simulation,partial,0.4000,2,1,2,Action,partial,0.2500,1,0,3,Action,partial,0.2500,1,0,3
1287150_1,Action|Casual|Simulation|Sports,Action|Casual|Simulation|Sports,exact,1.0000,4,0,0,Action,partial,0.2500,1,0,3,Action|Sports,partial,0.5000,2,0,2
1290170_0,Adventure|Casual|Simulation,Action|Adventure,partial,0.2500,1,1,2,Action|Adventure|Casual,partial,0.5000,2,1,1,Action|Adventure|Casual|Racing|Simulation,partial,0.6000,3,2,0
1290170_1,Adventure|Casual|Simulation,Action|Adventure,partial,0.2500,1,1,2,Action|Adventure|Casual,partial,0.5000,2,1,1,Action|Adventure|Casual|Racing|Simulation,partial,0.6000,3,2,0
1290490_0,Action|Adventure,Action|Adventure|Casual|Simulation,partial,0.5000,2,2,0,Adventure,partial,0.5000,1,0,1,Action|Adventure,exact,1.0000,2,0,0
1290490_1,Action|Adventure,Action|Adventure|Casual|Racing|Simulation,partial,0.4000,2,3,0,Adventure,partial,0.5000,1,0,1,Adventure,partial,0.5000,1,0,1
1295790_0,Adventure|Casual,Action|Adventure|Casual|Simulation,partial,0.5000,2,2,0,Adventure|Casual|RPG,partial,0.6667,2,1,0,Adventure|Casual|RPG,partial,0.6667,2,1,0
1295790_1,Adventure|Casual,Action|Adventure,partial,0.3333,1,1,1,Adventure|Casual|RPG,partial,0.6667,2,1,0,Adventure|Casual,exact,1.0000,2,0,0
1296200_0,Sports|Strategy,Casual|Simulation|Strategy,partial,0.2500,1,2,1,Simulation|Sports|Strategy,partial,0.6667,2,1,0,Simulation|Sports|Strategy,partial,0.6667,2,1,0
1298280_0,Adventure,Action|Adventure|Casual|Simulation,partial,0.2500,1,3,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
1298280_1,Adventure,Action|Casual|Simulation|Strategy,wrong,0.0000,0,4,1,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure|Casual,partial,0.3333,1,2,0
1299800_0,Casual|Simulation,Adventure|Casual|Simulation,partial,0.6667,2,1,0,Adventure|Casual,partial,0.3333,1,1,1,Adventure|Casual|Simulation,partial,0.6667,2,1,0
1299800_1,Casual|Simulation,Adventure|Casual|Simulation,partial,0.6667,2,1,0,Adventure|Casual,partial,0.3333,1,1,1,Adventure|Casual,partial,0.3333,1,1,1
1301290_0,Action|Adventure|Casual|Simulation,Action|Adventure|Casual|Simulation,exact,1.0000,4,0,0,Action|Adventure|Casual,partial,0.7500,3,0,1,Action|Adventure|Casual,partial,0.7500,3,0,1
1301290_1,Action|Adventure|Casual|Simulation,Casual|Simulation|Strategy,partial,0.4000,2,1,2,Action|Adventure|Casual,partial,0.7500,3,0,1,Action|Casual,partial,0.5000,2,0,2
1303000_0,Action|Casual,Action|Adventure|Casual,partial,0.6667,2,1,0,Action,partial,0.5000,1,0,1,Action,partial,0.5000,1,0,1
1303000_1,Action|Casual,Action|Casual|Strategy,partial,0.6667,2,1,0,Action,partial,0.5000,1,0,1,Action,partial,0.5000,1,0,1
1333590_0,Casual|Strategy,Action|Casual,partial,0.3333,1,1,1,Action|Adventure|Casual|Simulation|Sports,partial,0.1667,1,4,1,Casual|Simulation|Sports,partial,0.2500,1,2,1
1333590_1,Casual|Strategy,Casual|Simulation|Strategy,partial,0.6667,2,1,0,Action|Adventure|Casual|Simulation|Sports,partial,0.1667,1,4,1,Casual|Simulation,partial,0.3333,1,1,1
1338100_0,Action|Adventure,Action|Adventure|Casual|RPG,partial,0.5000,2,2,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Casual,partial,0.3333,1,1,1
1338100_1,Action|Adventure,Action|Adventure|Casual|Strategy,partial,0.5000,2,2,0,Action|Adventure|Casual,partial,0.6667,2,1,0,Action|Adventure|Casual,partial,0.6667,2,1,0
1338330_0,Casual|Simulation,Adventure|Casual|Simulation|Strategy,partial,0.5000,2,2,0,Casual|Simulation,exact,1.0000,2,0,0,Casual|Simulation,exact,1.0000,2,0,0
1338330_1,Casual|Simulation,Action|Adventure|Casual,partial,0.2500,1,2,1,Casual|Simulation,exact,1.0000,2,0,0,Casual|Simulation,exact,1.0000,2,0,0
1341220_0,Casual,Casual|Simulation|Strategy,partial,0.3333,1,2,0,Casual|Strategy,partial,0.5000,1,1,0,Casual|Strategy,partial,0.5000,1,1,0
1341220_1,Casual,Action|Casual|Strategy,partial,0.3333,1,2,0,Casual|Strategy,partial,0.5000,1,1,0,Casual|Strategy,partial,0.5000,1,1,0
1342750_0,Action,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
1342750_1,Action,Action|Adventure|Simulation,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action|Adventure,partial,0.5000,1,1,0
1343100_0,Action|Adventure|Casual,Action|Adventure|Casual|Simulation,partial,0.7500,3,1,0,Action|Casual,partial,0.6667,2,0,1,Action|Casual,partial,0.6667,2,0,1
1343100_1,Action|Adventure|Casual,Action|Adventure|Casual|Racing,partial,0.7500,3,1,0,Action|Casual,partial,0.6667,2,0,1,Action|Casual,partial,0.6667,2,0,1
1347630_0,Adventure|Casual|RPG,Action|Adventure|Casual|RPG,partial,0.7500,3,1,0,Action|Adventure|Casual|RPG,partial,0.7500,3,1,0,Action|Adventure|Casual|RPG,partial,0.7500,3,1,0
1347630_1,Adventure|Casual|RPG,Action|Adventure|Casual|RPG,partial,0.7500,3,1,0,Action|Adventure|Casual|RPG,partial,0.7500,3,1,0,Action|Adventure|Casual|RPG,partial,0.7500,3,1,0
1350060_0,Adventure,Adventure|Casual|RPG,partial,0.3333,1,2,0,Adventure,exact,1.0000,1,0,0,Adventure|Casual,partial,0.5000,1,1,0
1350060_1,Adventure,Action|Adventure|Casual,partial,0.3333,1,2,0,Adventure,exact,1.0000,1,0,0,Action|Adventure|Casual,partial,0.3333,1,2,0
1351400_0,Action|Casual|Sports,Casual,partial,0.3333,1,0,2,Action|Casual,partial,0.6667,2,0,1,Casual,partial,0.3333,1,0,2
1351400_1,Action|Casual|Sports,Casual|Strategy,partial,0.2500,1,1,2,Action|Casual,partial,0.6667,2,0,1,Casual,partial,0.3333,1,0,2
1351820_0,Adventure|Casual,Adventure|Casual|Simulation|Strategy,partial,0.5000,2,2,0,Adventure|Casual|RPG,partial,0.6667,2,1,0,Adventure|Casual|Strategy,partial,0.6667,2,1,0
1351820_1,Adventure|Casual,Adventure|Casual|Simulation|Strategy,partial,0.5000,2,2,0,Adventure|Casual|RPG,partial,0.6667,2,1,0,Casual|Strategy,partial,0.3333,1,1,1
1354830_0,Simulation|Strategy,Adventure|Casual|RPG|Strategy,partial,0.2000,1,3,1,Adventure|Casual|Simulation,partial,0.2500,1,2,1,Casual|Simulation,partial,0.3333,1,1,1
1354830_1,Simulation|Strategy,Action|Adventure|Casual,wrong,0.0000,0,3,2,Adventure|Casual|Simulation,partial,0.2500,1,2,1,Adventure|Casual|Simulation,partial,0.2500,1,2,1
1356800_0,Action|Adventure|Casual,Action|Adventure,partial,0.6667,2,0,1,Adventure|Casual,partial,0.6667,2,0,1,Action|Adventure|Casual,exact,1.0000,3,0,0
1356800_1,Action|Adventure|Casual,Action|Adventure,partial,0.6667,2,0,1,Adventure|Casual,partial,0.6667,2,0,1,Action|Adventure|Casual,exact,1.0000,3,0,0
1360360_0,Action|Adventure|Simulation,Action|Adventure,partial,0.6667,2,0,1,Adventure|Simulation,partial,0.6667,2,0,1,Action|Adventure|Simulation,exact,1.0000,3,0,0
1360360_1,Action|Adventure|Simulation,Action|Adventure|Simulation,exact,1.0000,3,0,0,Adventure|Simulation,partial,0.6667,2,0,1,Action|Adventure|Simulation,exact,1.0000,3,0,0
13630_0,Action,Action|Adventure|RPG,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action|Strategy,partial,0.5000,1,1,0
13630_1,Action,Action|Adventure|RPG,partial,0.3333,1,2,0,Action|Adventure,partial,0.5000,1,1,0,Action|Strategy,partial,0.5000,1,1,0
1367320_0,Simulation|Strategy,Action|Adventure|Casual|RPG|Strategy,partial,0.1667,1,4,1,Action|Simulation|Strategy,partial,0.6667,2,1,0,Action|Simulation|Strategy,partial,0.6667,2,1,0
1367320_1,Simulation|Strategy,Action|Adventure|RPG,wrong,0.0000,0,3,2,Action|Simulation|Strategy,partial,0.6667,2,1,0,Action|Simulation|Strategy,partial,0.6667,2,1,0
1367880_0,Action|Casual|Simulation|Strategy,Action|Adventure|Casual,partial,0.4000,2,1,2,Simulation|Strategy,partial,0.5000,2,0,2,Casual|Simulation|Strategy,partial,0.7500,3,0,1
1367880_1,Action|Casual|Simulation|Strategy,Action|Adventure|Casual,partial,0.4000,2,1,2,Simulation|Strategy,partial,0.5000,2,0,2,Casual|Simulation|Strategy,partial,0.7500,3,0,1
